boat_id,time_now,latitude,longitude,wind_velocity,temperature,heading,acceleration_x,acceleration_y,acceleration_z
B3,2025-02-04T11:41:17.500346Z,37.86831044300151,-122.36806453745334,56.75,18.13,95.94,0.72,0.94,-1.409
B3,2025-02-04T11:41:18.500346Z,37.86921572458823,-122.36841123289473,78.76,36.23,231.72,-0.593,0.305,-1.99
B3,2025-02-04T11:41:19.500346Z,37.87038054737758,-122.37882733609175,131.14,13.98,36.11,0.9,0.425,-0.669
B3,2025-02-04T11:41:20.500346Z,37.87261974490462,-122.37964513771213,2.3,32.88,97.78,0.117,0.729,0.562
B3,2025-02-04T11:41:21.500346Z,37.862099827088734,-122.37593526714703,12.42,35.77,293.18,-0.425,1.395,-1.61
B3,2025-02-04T11:41:22.500346Z,37.876012746428266,-122.3626096602607,91.61,11.14,132.62,-1.201,-1.443,0.033
B3,2025-02-04T11:41:23.500346Z,37.8700977006159,-122.3777620765628,29.21,27.29,29.18,0.781,-0.083,1.319
B3,2025-02-04T11:41:24.500346Z,37.87368105792969,-122.37174178826108,0.3,-9.05,109.46,0.46,-1.605,0.022
B3,2025-02-04T11:41:25.500346Z,37.87081876935762,-122.36320151583126,10.34,24.26,80.22,1.582,-1.161,-0.379
B3,2025-02-04T11:41:26.500346Z,37.87198628082112,-122.36724384004776,96.64,26.06,163.57,-0.709,-1.044,0.203
B3,2025-02-04T11:41:27.500346Z,37.86842678033987,-122.37155858034653,29.57,35.51,355.57,-0.638,1.495,-1.261
B3,2025-02-04T11:41:28.500346Z,37.87526686893569,-122.37714879022333,27.38,22.64,90.99,0.757,-1.953,1.805
B3,2025-02-04T11:41:29.500346Z,37.87503610317762,-122.37913004593133,116.69,39.52,221.73,0.188,-0.186,-0.431
B3,2025-02-04T11:41:30.500346Z,37.85977386499571,-122.37900590627673,96.4,24.92,248.54,0.113,1.595,0.05
B3,2025-02-04T11:41:31.500346Z,37.86169186286579,-122.36538627941711,23.04,1.84,89.05,-1.778,-0.64,-1.959
B3,2025-02-04T11:41:32.500346Z,37.875728218278255,-122.3755602359428,32.83,37.2,308.26,-1.94,1.583,1.485
B3,2025-02-04T11:41:33.500346Z,37.87735388330707,-122.37497240383068,65.1,28.01,338.67,0.459,0.711,0.498
B3,2025-02-04T11:41:34.500346Z,37.87041309097441,-122.36943810226525,69.75,9.79,239.69,1.217,-1.958,0.288
B3,2025-02-04T11:41:35.500346Z,37.86716216403704,-122.37080376584832,69.14,30.04,147.56,1.124,0.49,1.253
B3,2025-02-04T11:41:36.500346Z,37.87209599919456,-122.36861308026427,125.71,5.64,121.88,-1.258,-1.205,0.492
B3,2025-02-04T11:41:37.500346Z,37.87780775998277,-122.36717480342698,46.59,-1.43,353.16,0.68,1.834,1.153
B3,2025-02-04T11:41:38.500346Z,37.87531398340921,-122.36881107152571,121.39,9.65,306.8,-1.439,-1.813,0.449
B3,2025-02-04T11:41:39.500346Z,37.866590725509205,-122.37966763821873,44.61,24.11,157.1,1.148,-0.254,-0.541
B3,2025-02-04T11:41:40.500346Z,37.866755034560484,-122.37495552193627,106.96,37.35,351.04,-1.547,0.838,-0.135
B3,2025-02-04T11:41:41.500346Z,37.87610972114957,-122.3640697923414,22.42,26.54,245.88,-0.139,1.385,-0.356
B3,2025-02-04T11:41:42.500346Z,37.8646105303175,-122.3635030669347,53.15,36.65,77.36,1.438,-1.634,1.646
B3,2025-02-04T11:41:43.500346Z,37.87337062245292,-122.37526015550819,9.21,-7.18,237.95,-1.743,-0.599,-0.627
B3,2025-02-04T11:41:44.500346Z,37.86567494952213,-122.36440096527987,23.18,27.75,345.64,0.901,1.239,1.022
B3,2025-02-04T11:41:45.500346Z,37.871279248420585,-122.36917449347261,70.62,32.64,215.76,-0.274,-1.21,-0.588
B3,2025-02-04T11:41:46.500346Z,37.87681379689057,-122.378351661088,114.77,31.96,197.63,0.346,-1.714,1.153
B3,2025-02-04T11:41:47.500346Z,37.875048498385496,-122.37414733379394,92.88,22.35,25.84,-1.951,-1.329,-0.214
B3,2025-02-04T11:41:48.500346Z,37.86555459186711,-122.37697868764319,135.65,21.37,332.44,-1.83,-1.421,0.037
B3,2025-02-04T11:41:49.500346Z,37.860596472806016,-122.37355534063092,26.21,-1.75,132.16,-1.509,-1.945,-1.783
B3,2025-02-04T11:41:50.500346Z,37.86204997477948,-122.36340103663308,144.36,23.08,54.03,1.601,-0.818,-0.47
B3,2025-02-04T11:41:51.500346Z,37.86384008310736,-122.3662123442956,22.11,14.29,3.91,-1.625,1.109,-1.032
B3,2025-02-04T11:41:52.500346Z,37.868920578828124,-122.36580425775922,66.85,2.38,337.04,-1.727,-0.233,0.92
B3,2025-02-04T11:41:53.500346Z,37.87036864615175,-122.37783476324206,64.38,17.4,129.55,-0.358,-0.185,-0.013
B3,2025-02-04T11:41:54.500346Z,37.86862140079427,-122.36985993429235,18.21,1.5,65.18,-1.391,1.0,-0.282
B3,2025-02-04T11:41:55.500346Z,37.87254162794098,-122.36427928559071,1.44,22.69,276.49,-0.928,-0.706,-1.637
B3,2025-02-04T11:41:56.500346Z,37.865638378650615,-122.37914532861664,88.58,4.21,294.84,-1.229,-0.284,1.246
B3,2025-02-04T11:41:57.500346Z,37.87044331042956,-122.3619978339563,149.77,32.6,264.05,-1.23,-0.661,-0.158
B3,2025-02-04T11:41:58.500346Z,37.87050775120498,-122.3762520741872,70.64,0.24,173.76,-1.45,-1.972,-1.931
B3,2025-02-04T11:41:59.500346Z,37.87001379227398,-122.36593319696136,147.38,-9.14,89.86,-1.994,0.326,0.76
B3,2025-02-04T11:42:00.500346Z,37.86989669014499,-122.37982471200358,10.19,32.0,219.35,-1.448,-0.59,0.136
B3,2025-02-04T11:42:01.500346Z,37.87410332224811,-122.37800693480744,125.21,23.94,220.38,-0.807,0.432,1.059
B3,2025-02-04T11:42:02.500346Z,37.87422896164532,-122.36993161830087,102.06,37.08,41.5,1.844,-1.102,0.98
B3,2025-02-04T11:42:03.500346Z,37.877901197422155,-122.36684976699993,8.15,28.89,188.95,0.388,-1.365,-0.485
B3,2025-02-04T11:42:04.500346Z,37.859143279424806,-122.36975569745074,125.73,7.37,93.79,-1.544,-0.362,-0.544
B3,2025-02-04T11:42:05.500346Z,37.862680329762924,-122.36878438981829,81.95,8.63,155.82,-0.615,0.882,0.325
B3,2025-02-04T11:42:06.500346Z,37.87420737652486,-122.36971266231484,107.95,0.96,77.63,-0.638,-1.633,1.898
B3,2025-02-04T11:42:07.500346Z,37.86745634646582,-122.37706537105792,138.57,26.82,200.92,-1.445,1.994,1.25
B3,2025-02-04T11:42:08.500346Z,37.86186614935703,-122.37364452765813,140.99,2.04,259.64,0.265,0.844,1.82
B3,2025-02-04T11:42:09.500346Z,37.86363719951677,-122.37097914047769,10.27,9.81,276.41,1.719,-0.596,1.151
B3,2025-02-04T11:42:10.500346Z,37.86059860414506,-122.3658362651943,42.33,18.17,52.54,-1.172,1.945,1.479
B3,2025-02-04T11:42:11.500346Z,37.85970191196165,-122.36370956896519,11.51,29.06,104.12,-1.073,-1.37,-0.152
B3,2025-02-04T11:42:12.500346Z,37.861774379526594,-122.37306789123697,125.79,21.35,271.31,-0.132,0.911,-1.664
B3,2025-02-04T11:42:13.500346Z,37.87234269880663,-122.3695196559825,136.04,8.54,195.59,-0.197,1.144,-1.405
B3,2025-02-04T11:42:14.500346Z,37.87347906490567,-122.37413246568134,63.42,25.1,353.37,1.229,-1.894,-1.825
B3,2025-02-04T11:42:15.500346Z,37.8660899512046,-122.36878026146826,43.85,-2.07,209.72,0.083,-0.598,-1.366
B3,2025-02-04T11:42:16.500346Z,37.86106938084161,-122.37996365485655,81.27,4.6,187.09,-1.246,1.872,-1.507
B3,2025-02-04T11:42:17.500346Z,37.87735451731748,-122.38061139695508,76.96,-5.08,304.1,-1.631,-1.739,-0.243
B3,2025-02-04T11:42:18.500346Z,37.859944090310606,-122.36266261625114,69.53,33.52,265.3,0.13,1.069,-0.231
B3,2025-02-04T11:42:19.500346Z,37.87294265915252,-122.36664139443663,33.77,32.3,15.64,0.068,-1.857,0.427
B3,2025-02-04T11:42:20.500346Z,37.863420069826184,-122.37303916772642,21.77,10.65,133.42,-1.481,-1.077,0.778
B3,2025-02-04T11:42:21.500346Z,37.863796012606855,-122.36589535779557,92.35,11.24,8.61,-0.382,1.685,0.568
B3,2025-02-04T11:42:22.500346Z,37.86162452872699,-122.37311817209677,83.17,10.0,306.43,1.04,0.734,-0.381
B3,2025-02-04T11:42:23.500346Z,37.86275467723707,-122.37125856988278,25.39,11.18,118.2,0.883,-1.326,1.314
B3,2025-02-04T11:42:24.500346Z,37.861638743295565,-122.36451407160095,15.95,24.84,155.93,0.27,1.992,-1.256
B3,2025-02-04T11:42:25.500346Z,37.86620339619274,-122.37397396174029,132.38,8.25,168.67,-1.439,-1.059,0.489
B3,2025-02-04T11:42:26.500346Z,37.87698114533293,-122.37326835046372,40.84,31.9,158.45,-0.216,0.037,-1.399
B3,2025-02-04T11:42:27.500346Z,37.86518082277199,-122.38083561990274,117.13,31.35,221.96,0.314,-0.918,0.366
B3,2025-02-04T11:42:28.500346Z,37.865484313425746,-122.36702549325526,94.15,27.79,300.68,1.028,0.729,-0.716
B3,2025-02-04T11:42:29.500346Z,37.86884067387349,-122.37658677919461,78.87,2.35,83.58,1.455,0.003,0.984
B3,2025-02-04T11:42:30.500346Z,37.865594971712895,-122.37312631830133,81.23,30.36,166.26,-1.773,-1.342,0.827
B3,2025-02-04T11:42:31.500346Z,37.874948516325546,-122.36327336574621,71.48,38.37,178.27,-0.519,-1.607,-1.769
B3,2025-02-04T11:42:32.500346Z,37.86870005879906,-122.37805317546392,88.37,4.57,37.78,-1.881,1.397,-1.58
B3,2025-02-04T11:42:33.500346Z,37.861115004752165,-122.37663676530163,121.7,8.39,66.39,0.693,0.421,-1.108
B3,2025-02-04T11:42:34.500346Z,37.878006830598686,-122.37313316626174,73.13,22.87,33.98,-1.977,-1.03,0.913
B3,2025-02-04T11:42:35.500346Z,37.86113744099054,-122.3672985865785,46.87,36.99,221.51,-0.411,-0.14,-0.568
B3,2025-02-04T11:42:36.500346Z,37.86907008663786,-122.3678422569625,137.58,14.82,47.67,-0.083,0.971,-0.385
B3,2025-02-04T11:42:37.500346Z,37.87388175967166,-122.3686346027168,135.76,1.43,181.41,-0.038,-1.297,-0.639
B3,2025-02-04T11:42:38.500346Z,37.86718051690111,-122.36727438961358,20.78,-0.85,116.44,1.867,0.797,1.995
B4,2025-02-04T11:40:59.500346Z,37.86750157981055,-122.36270614297774,121.65,8.89,292.89,-1.873,1.907,1.741
B4,2025-02-04T11:41:00.500346Z,37.864329188342985,-122.37093830222669,109.79,7.03,298.86,1.668,0.906,-0.419
B4,2025-02-04T11:41:01.500346Z,37.86569729663624,-122.37626966913619,130.25,-5.87,153.33,-0.496,-0.82,1.965
B4,2025-02-04T11:41:02.500346Z,37.86779077133497,-122.37109627959735,46.94,9.3,44.08,-1.679,-0.717,-0.609
B4,2025-02-04T11:41:03.500346Z,37.87072779390788,-122.36253039131282,10.31,15.26,224.72,-1.434,-0.851,-1.391
B4,2025-02-04T11:41:04.500346Z,37.86027740660582,-122.365977899936,147.82,30.71,111.79,-0.574,-1.334,-0.415
B4,2025-02-04T11:41:05.500346Z,37.873462811805304,-122.36262220577035,43.95,-1.75,289.85,-0.793,-0.708,-0.307
B4,2025-02-04T11:41:06.500346Z,37.865376236688704,-122.36796755955577,74.06,-9.74,318.04,-0.931,0.436,0.765
B4,2025-02-04T11:41:07.500346Z,37.87092805131892,-122.36895307889843,30.91,37.25,45.24,-1.293,0.775,-0.17
B4,2025-02-04T11:41:08.500346Z,37.866228519443595,-122.37791207647041,23.6,29.5,131.03,1.321,-1.736,-1.41
B4,2025-02-04T11:41:09.500346Z,37.86837958562304,-122.3668695716159,113.65,11.51,227.14,-0.974,-1.989,0.029
B4,2025-02-04T11:41:10.500346Z,37.87301177648503,-122.3760155215978,139.04,-0.84,126.43,-0.764,0.295,-1.654
B4,2025-02-04T11:41:11.500346Z,37.86234550070443,-122.36224006433464,32.79,39.24,164.32,0.415,0.409,-0.112
B4,2025-02-04T11:41:12.500346Z,37.87423888213353,-122.36949857140921,123.01,1.01,101.83,0.874,-0.727,-0.421
B4,2025-02-04T11:41:13.500346Z,37.87215519815129,-122.36335887970526,64.68,31.66,91.26,0.363,0.626,-1.864
B4,2025-02-04T11:41:14.500346Z,37.863009858143506,-122.36390687368943,43.17,27.65,127.97,-1.117,-1.693,-0.897
B4,2025-02-04T11:41:15.500346Z,37.86918985527653,-122.3759888556336,35.94,31.8,133.09,-0.317,1.29,-1.764
B4,2025-02-04T11:41:16.500346Z,37.873459221937615,-122.37325081138447,132.83,38.31,194.5,-1.654,-0.705,-0.1
B4,2025-02-04T11:41:17.500346Z,37.86504930219357,-122.37701565570967,93.17,10.6,344.63,1.555,-0.768,-1.466
B4,2025-02-04T11:41:18.500346Z,37.85969850308116,-122.37368093970323,149.39,2.07,151.19,-0.902,0.794,1.532
B4,2025-02-04T11:41:19.500346Z,37.87327102367903,-122.37080881295951,123.19,8.99,70.5,1.287,1.963,1.536
B4,2025-02-04T11:41:20.500346Z,37.87529570425988,-122.37437771499759,24.8,25.17,256.19,0.829,-0.496,-1.395
B4,2025-02-04T11:41:21.500346Z,37.86493310435676,-122.37901782692443,120.19,-5.5,121.45,-0.925,0.942,-0.095
B4,2025-02-04T11:41:22.500346Z,37.86696564799586,-122.37642253546002,109.57,5.62,268.07,1.655,0.766,0.904
B4,2025-02-04T11:41:23.500346Z,37.87765774185031,-122.38026231629851,21.54,10.16,1.15,-0.498,1.729,-1.636
B4,2025-02-04T11:41:24.500346Z,37.87741781478668,-122.36927373928286,10.03,-1.3,91.13,-0.103,-1.698,-1.581
B4,2025-02-04T11:41:25.500346Z,37.87397823673871,-122.37358114532532,120.6,38.67,236.91,-1.52,-1.59,-0.419
B4,2025-02-04T11:41:26.500346Z,37.86012163539122,-122.36896154068029,93.0,-7.83,178.52,0.819,-1.344,1.694
B4,2025-02-04T11:41:27.500346Z,37.858547589255046,-122.36731948662204,76.58,8.99,45.2,-0.728,-1.062,-0.099
B4,2025-02-04T11:41:28.500346Z,37.872295813790544,-122.37975130592454,146.87,-1.19,331.83,1.694,-0.227,-0.898
B4,2025-02-04T11:41:29.500346Z,37.85895515325283,-122.37574534451674,71.37,-0.48,268.52,1.924,-0.259,1.271
B4,2025-02-04T11:41:30.500346Z,37.86471319160581,-122.37926284512221,94.76,-4.12,274.26,0.217,0.685,-0.575
B4,2025-02-04T11:41:31.500346Z,37.866744833625866,-122.36584673025024,140.13,-3.24,324.83,1.127,-1.805,0.422
B4,2025-02-04T11:41:32.500346Z,37.86420587336891,-122.3793367783623,105.99,8.38,129.47,0.486,1.425,1.244
B4,2025-02-04T11:41:33.500346Z,37.86936355162147,-122.36410619468721,30.66,2.82,187.9,-1.053,-0.622,-1.553
B4,2025-02-04T11:41:34.500346Z,37.873062306762066,-122.36419934307818,115.96,23.2,336.5,1.366,-0.326,-1.284
B4,2025-02-04T11:41:35.500346Z,37.860246268575644,-122.37896752238203,19.69,3.0,310.05,1.336,-0.34,1.059
B4,2025-02-04T11:41:36.500346Z,37.86919836697203,-122.38101440487824,113.64,12.68,121.93,-0.113,-0.163,1.851
B4,2025-02-04T11:41:37.500346Z,37.86912022403727,-122.36205127643446,61.66,5.2,307.58,1.417,-1.376,0.524
B4,2025-02-04T11:41:38.500346Z,37.87098652907,-122.379759586955,79.44,13.39,345.83,0.271,1.243,-0.991
B4,2025-02-04T11:41:39.500346Z,37.87616901343718,-122.37696094382927,47.72,17.23,338.32,-1.907,1.106,-1.887
B4,2025-02-04T11:41:40.500346Z,37.877406950966,-122.37882230484722,21.64,39.91,150.53,1.822,-1.866,-0.191
B4,2025-02-04T11:41:41.500346Z,37.86982584918861,-122.37998642575181,70.8,5.81,223.84,0.695,-1.023,-0.486
B4,2025-02-04T11:41:42.500346Z,37.871238756002064,-122.37964630170792,42.46,39.31,222.3,-1.888,0.219,0.604
B4,2025-02-04T11:41:43.500346Z,37.862665928706484,-122.36603268859241,140.67,23.03,232.38,0.308,-1.732,-1.796
B4,2025-02-04T11:41:44.500346Z,37.85914783363033,-122.36640696826302,107.08,16.13,193.29,0.151,-0.02,1.881
B4,2025-02-04T11:41:45.500346Z,37.870180156072806,-122.37562924800322,12.13,0.63,316.63,-0.335,-1.642,-0.02
B4,2025-02-04T11:41:46.500346Z,37.86622663553503,-122.37585035120996,143.32,39.56,7.1,0.413,0.149,1.771
B4,2025-02-04T11:41:47.500346Z,37.87268338806543,-122.37019784665127,112.24,10.51,125.51,1.438,-1.502,-1.206
B4,2025-02-04T11:41:48.500346Z,37.86609204817377,-122.36285950486362,9.16,-4.52,189.21,-0.54,0.498,0.088
B4,2025-02-04T11:41:49.500346Z,37.86529115761205,-122.36517321882941,72.47,-2.54,339.16,-1.471,1.598,0.998
B4,2025-02-04T11:41:50.500346Z,37.877581167053634,-122.36255601257838,119.24,28.73,16.66,0.184,-1.557,-0.211
B4,2025-02-04T11:41:51.500346Z,37.86575915254214,-122.36422508857825,56.02,24.95,332.87,-1.265,0.694,1.74
B4,2025-02-04T11:41:52.500346Z,37.86309575538454,-122.36346362541087,119.2,33.66,275.86,1.076,-1.306,-0.647
B4,2025-02-04T11:41:53.500346Z,37.868093829365776,-122.37761607948804,134.25,-7.57,168.5,-1.509,1.291,0.107
B4,2025-02-04T11:41:54.500346Z,37.86900987378409,-122.37848273466396,62.55,0.5,175.91,1.274,-1.181,0.388
B4,2025-02-04T11:41:55.500346Z,37.86142202522907,-122.36286115621259,94.12,5.32,13.77,-1.743,-0.912,-0.97
B4,2025-02-04T11:41:56.500346Z,37.87703907317311,-122.3714768015678,124.13,33.81,4.41,1.635,-1.008,1.471
B4,2025-02-04T11:41:57.500346Z,37.86901407764343,-122.37311862710118,131.42,35.23,313.48,-1.401,1.854,1.608
B4,2025-02-04T11:41:58.500346Z,37.85928059879884,-122.3768046060153,31.73,38.99,301.92,-1.497,0.767,-1.652
B4,2025-02-04T11:41:59.500346Z,37.858492951541926,-122.36819127842298,3.3,-3.3,4.03,0.866,-0.115,1.485
B4,2025-02-04T11:42:00.500346Z,37.8671828520153,-122.37447817450274,133.02,-7.97,152.78,-1.575,-0.198,0.708
B4,2025-02-04T11:42:01.500346Z,37.87213659226298,-122.36608748601074,134.51,11.81,25.04,-1.073,1.577,-0.449
B4,2025-02-04T11:42:02.500346Z,37.863018741015395,-122.3747932985627,148.48,19.46,251.85,-0.135,-1.741,-1.886
B4,2025-02-04T11:42:03.500346Z,37.86306900419074,-122.37357496077952,29.83,18.38,193.71,-0.295,-1.252,0.347
B4,2025-02-04T11:42:04.500346Z,37.86697217215503,-122.37332152312787,64.52,7.55,237.66,1.981,-1.925,1.511
B4,2025-02-04T11:42:05.500346Z,37.859371244037945,-122.36218558034653,135.05,38.83,229.69,0.038,0.881,-0.187
B4,2025-02-04T11:42:06.500346Z,37.86575597792005,-122.37783940235458,102.76,-4.1,275.42,-0.087,1.582,-0.72
B4,2025-02-04T11:42:07.500346Z,37.865342675983186,-122.38016883822677,85.11,32.9,282.99,-0.643,-1.863,-1.787
B4,2025-02-04T11:42:08.500346Z,37.85881423409556,-122.37353391935262,135.57,-0.52,338.96,-1.695,-1.203,-0.743
B4,2025-02-04T11:42:09.500346Z,37.87294444655697,-122.36714740018769,36.29,22.11,251.88,0.129,1.372,-0.227
B4,2025-02-04T11:42:10.500346Z,37.868339178664556,-122.37847714978987,121.62,11.09,244.98,-0.945,-1.191,0.658
B4,2025-02-04T11:42:11.500346Z,37.861716104277605,-122.36971857918748,59.62,-9.52,272.1,0.735,-1.042,-0.482
B4,2025-02-04T11:42:12.500346Z,37.859409438807695,-122.37324157795933,56.36,-4.23,15.21,-0.801,1.044,0.376
B4,2025-02-04T11:42:13.500346Z,37.86752786551661,-122.36894843353888,45.28,5.94,328.91,0.422,-1.612,1.508
B4,2025-02-04T11:42:14.500346Z,37.86414852124703,-122.38103424178385,137.51,16.79,263.29,-1.392,0.353,-0.396
B4,2025-02-04T11:42:15.500346Z,37.86237741536358,-122.36880044691894,147.78,36.02,54.97,-0.528,-0.039,1.553
B4,2025-02-04T11:42:16.500346Z,37.86810079572268,-122.36983365465026,11.13,-8.62,177.16,1.582,0.724,0.581
B4,2025-02-04T11:42:17.500346Z,37.869880159659786,-122.36769168613492,99.35,15.38,88.66,-1.534,0.289,0.995
B4,2025-02-04T11:42:18.500346Z,37.874857543629744,-122.3732762222063,103.43,3.3,74.96,-0.456,0.334,-1.408
B4,2025-02-04T11:42:19.500346Z,37.87270313841138,-122.36290370683564,130.5,19.92,110.96,-1.134,-1.272,1.723
B4,2025-02-04T11:42:20.500346Z,37.87829749494846,-122.37549651186526,136.42,-0.74,354.89,1.967,0.773,1.202
B4,2025-02-04T11:42:21.500346Z,37.87651306721754,-122.37803662522049,114.18,31.48,247.69,-0.143,-1.237,1.818
B4,2025-02-04T11:42:22.500346Z,37.86909259703016,-122.36861014669766,61.68,18.89,95.11,-1.306,-1.578,-0.199
B4,2025-02-04T11:42:23.500346Z,37.87553156886954,-122.37997140080218,42.61,32.03,61.48,1.474,-1.218,0.702
B4,2025-02-04T11:42:24.500346Z,37.86512761914727,-122.37867793377706,124.53,33.95,164.92,0.048,0.688,0.33
B4,2025-02-04T11:42:25.500346Z,37.85946183596465,-122.36353741557485,25.4,-1.67,47.86,0.688,-0.215,-0.978
B4,2025-02-04T11:42:26.500346Z,37.87120812283079,-122.3759375427356,142.61,23.61,329.9,-0.555,1.285,-1.87
B4,2025-02-04T11:42:27.500346Z,37.86797807173882,-122.37424017682272,8.28,17.01,243.97,-1.633,-0.632,-0.416
B4,2025-02-04T11:42:28.500346Z,37.8660837907368,-122.37261681268622,113.22,15.2,52.59,0.71,-0.986,-0.642
B4,2025-02-04T11:42:29.500346Z,37.86017420317191,-122.36776359543431,43.25,34.25,269.26,1.508,-0.512,-0.29
B4,2025-02-04T11:42:30.500346Z,37.868455480933,-122.37735348102078,75.28,36.9,245.61,-0.06,-0.653,1.475
B4,2025-02-04T11:42:31.500346Z,37.866092838333074,-122.36479311163171,126.91,13.6,61.1,0.721,1.996,1.291
B4,2025-02-04T11:42:32.500346Z,37.8656862120568,-122.36173889285404,125.75,23.24,128.62,0.305,0.39,1.857
B4,2025-02-04T11:42:33.500346Z,37.862698518293584,-122.37758653370581,1.61,32.15,189.95,-0.308,0.741,1.143
B4,2025-02-04T11:42:34.500346Z,37.873791962170266,-122.3628500613284,142.87,37.93,148.08,-1.627,-0.052,-1.909
B4,2025-02-04T11:42:35.500346Z,37.86027838768781,-122.3749350141262,54.2,34.72,79.88,-1.569,1.121,1.212
B4,2025-02-04T11:42:36.500346Z,37.867758129917995,-122.37214068858331,106.16,5.64,357.34,0.174,-0.257,-1.493
B4,2025-02-04T11:42:37.500346Z,37.870471061017085,-122.37931171579555,85.36,3.96,267.15,1.244,-1.549,-1.072
B4,2025-02-04T11:42:38.500346Z,37.87276335311562,-122.37645950880713,89.18,15.42,250.85,0.371,-0.345,1.219
B5,2025-02-04T11:40:59.500346Z,37.8673230835222,-122.36753090091688,143.24,16.37,91.5,-0.448,-0.763,-0.482
B5,2025-02-04T11:41:00.500346Z,37.864863697024745,-122.37968652045316,47.12,26.44,109.83,0.227,-1.628,1.479
B5,2025-02-04T11:41:01.500346Z,37.8708700573196,-122.37257801935989,37.89,31.86,184.71,-0.123,0.479,-0.87
B5,2025-02-04T11:41:02.500346Z,37.87314751786757,-122.37729400203035,55.67,6.3,324.85,-0.822,-0.517,0.572
B5,2025-02-04T11:41:03.500346Z,37.87029442459791,-122.37454092629442,22.39,39.28,257.56,0.594,-0.505,0.479
B5,2025-02-04T11:41:04.500346Z,37.8730587089079,-122.3797651236399,91.31,36.59,243.99,0.012,-1.869,-0.546
B5,2025-02-04T11:41:05.500346Z,37.86033048544934,-122.37936037562831,123.2,2.67,168.77,-1.931,0.984,-0.542
B5,2025-02-04T11:41:06.500346Z,37.870658223582005,-122.36378413939615,92.25,38.83,181.9,0.534,-0.283,0.571
B5,2025-02-04T11:41:07.500346Z,37.874979458638414,-122.37116209715268,15.03,9.96,148.03,0.103,-1.129,-0.276
B5,2025-02-04T11:41:08.500346Z,37.87534563922492,-122.3779582144492,38.42,23.97,95.47,-0.654,-1.375,-1.207
B5,2025-02-04T11:41:09.500346Z,37.87024567246837,-122.37266973447373,30.61,39.35,122.67,-1.115,-0.263,0.208
B5,2025-02-04T11:41:10.500346Z,37.87734780414719,-122.37706148567877,67.58,26.37,334.7,1.058,-1.16,-1.402
B5,2025-02-04T11:41:11.500346Z,37.85879326947467,-122.37160808914663,116.47,39.9,109.2,-0.299,-0.135,1.769
B5,2025-02-04T11:41:12.500346Z,37.87458186392215,-122.36848202115686,43.33,-6.17,193.43,0.792,-1.928,0.469
B5,2025-02-04T11:41:13.500346Z,37.87643001265574,-122.38028434028793,33.78,2.68,61.25,-0.919,1.97,-0.862
B5,2025-02-04T11:41:14.500346Z,37.86424685842497,-122.37196383396764,111.94,26.93,276.02,-0.189,1.323,-0.896
B5,2025-02-04T11:41:15.500346Z,37.87080706257179,-122.36452916907587,123.59,12.22,190.89,0.402,-0.398,1.496
